Time,Feedback
"Instant { tv_sec: 1774702, tv_nsec: 509117408 }",-1.5070001
"Instant { tv_sec: 1774702, tv_nsec: 525584087 }",-1.437
"Instant { tv_sec: 1774702, tv_nsec: 525730929 }",-1.491
"Instant { tv_sec: 1774702, tv_nsec: 525806138 }",-1.353
"Instant { tv_sec: 1774702, tv_nsec: 541349206 }",-1.4790001
"Instant { tv_sec: 1774702, tv_nsec: 541497906 }",-0.81200004
"Instant { tv_sec: 1774702, tv_nsec: 557557082 }",-1.4670001
"Instant { tv_sec: 1774702, tv_nsec: 557741141 }",-1.3310001
"Instant { tv_sec: 1774702, tv_nsec: 589561070 }",-1.4860001
"Instant { tv_sec: 1774702, tv_nsec: 605333591 }",-1.2620001
"Instant { tv_sec: 1774702, tv_nsec: 605467724 }",-1.4710001
"Instant { tv_sec: 1774702, tv_nsec: 605542217 }",-1.429
"Instant { tv_sec: 1774702, tv_nsec: 621044204 }",-1.534
"Instant { tv_sec: 1774702, tv_nsec: 621181780 }",-1.4380001
"Instant { tv_sec: 1774702, tv_nsec: 637080411 }",-1.3230001
"Instant { tv_sec: 1774702, tv_nsec: 653167842 }",-1.0990001
"Instant { tv_sec: 1774702, tv_nsec: 653319862 }",-1.1930001
"Instant { tv_sec: 1774702, tv_nsec: 653395216 }",-1.3360001
"Instant { tv_sec: 1774702, tv_nsec: 669523514 }",-1.154
"Instant { tv_sec: 1774702, tv_nsec: 669671255 }",-1.5000001
"Instant { tv_sec: 1774702, tv_nsec: 685359387 }",-1.5410001
"Instant { tv_sec: 1774702, tv_nsec: 685558680 }",-1.4280001
"Instant { tv_sec: 1774702, tv_nsec: 701289186 }",-1.123
"Instant { tv_sec: 1774702, tv_nsec: 706938812 }",-1.4770001
"Instant { tv_sec: 1774702, tv_nsec: 707083364 }",-1.4080001
"Instant { tv_sec: 1774702, tv_nsec: 717302591 }",1.258
"Instant { tv_sec: 1774702, tv_nsec: 717486812 }",1.488
"Instant { tv_sec: 1774702, tv_nsec: 733027641 }",1.3850001
"Instant { tv_sec: 1774702, tv_nsec: 764915610 }",-0.62700003
"Instant { tv_sec: 1774702, tv_nsec: 828777377 }",-0.57600003
"Instant { tv_sec: 1774703, tv_nsec: 5020281 }",-0.712
"Instant { tv_sec: 1774703, tv_nsec: 52859865 }",-1.1980001
"Instant { tv_sec: 1774703, tv_nsec: 101107699 }",-0.813
"Instant { tv_sec: 1774703, tv_nsec: 197263540 }",-0.67800003
"Instant { tv_sec: 1774703, tv_nsec: 197408108 }",1.593
"Instant { tv_sec: 1774703, tv_nsec: 261029037 }",-0.93100005
"Instant { tv_sec: 1774703, tv_nsec: 293413561 }",1.358
"Instant { tv_sec: 1774703, tv_nsec: 324969842 }",-0.512
"Instant { tv_sec: 1774703, tv_nsec: 357432506 }",1.281
"Instant { tv_sec: 1774703, tv_nsec: 421289877 }",1.3180001
"Instant { tv_sec: 1774703, tv_nsec: 500981322 }",1.3560001
"Instant { tv_sec: 1774703, tv_nsec: 517441544 }",-0.81600004
"Instant { tv_sec: 1774703, tv_nsec: 533498579 }",-1.1340001
"Instant { tv_sec: 1774703, tv_nsec: 549139591 }",-0.80500007
"Instant { tv_sec: 1774703, tv_nsec: 565376241 }",-0.68100005
"Instant { tv_sec: 1774703, tv_nsec: 725187473 }",-1.432
"Instant { tv_sec: 1774703, tv_nsec: 756863162 }",-0.83900005
"Instant { tv_sec: 1774703, tv_nsec: 837415956 }",1.44
"Instant { tv_sec: 1774703, tv_nsec: 964833566 }",-0.67700005
"Instant { tv_sec: 1774704, tv_nsec: 92753526 }",1.3280001
"Instant { tv_sec: 1774704, tv_nsec: 157387543 }",-0.577
"Instant { tv_sec: 1774704, tv_nsec: 173341669 }",-0.63600004
"Instant { tv_sec: 1774704, tv_nsec: 300793370 }",-0.93700004
"Instant { tv_sec: 1774704, tv_nsec: 333310439 }",-0.697
"Instant { tv_sec: 1774704, tv_nsec: 365313780 }",-0.652
"Instant { tv_sec: 1774704, tv_nsec: 461097404 }",-0.85400003
"Instant { tv_sec: 1774704, tv_nsec: 477264012 }",-0.507
"Instant { tv_sec: 1774704, tv_nsec: 557275701 }",-0.58900005
"Instant { tv_sec: 1774704, tv_nsec: 652561667 }",1.2570001
"Instant { tv_sec: 1774704, tv_nsec: 700977395 }",1.2570001
"Instant { tv_sec: 1774704, tv_nsec: 749097553 }",-0.564
"Instant { tv_sec: 1774704, tv_nsec: 812829298 }",-0.98800004
"Instant { tv_sec: 1774704, tv_nsec: 860695133 }",-0.58500004
"Instant { tv_sec: 1774704, tv_nsec: 860861757 }",-0.79800004
"Instant { tv_sec: 1774704, tv_nsec: 908674393 }",-0.82900006
"Instant { tv_sec: 1774704, tv_nsec: 941089115 }",1.32
"Instant { tv_sec: 1774704, tv_nsec: 972706709 }",-1.069
"Instant { tv_sec: 1774705, tv_nsec: 5199944 }",-0.53300005
"Instant { tv_sec: 1774705, tv_nsec: 36729866 }",-1.4360001
"Instant { tv_sec: 1774705, tv_nsec: 69271704 }",1.445
"Instant { tv_sec: 1774705, tv_nsec: 213005559 }",-0.53800005
"Instant { tv_sec: 1774705, tv_nsec: 228661231 }",-1.2310001
"Instant { tv_sec: 1774705, tv_nsec: 276776264 }",-1.199
"Instant { tv_sec: 1774705, tv_nsec: 452708302 }",-1.2310001
"Instant { tv_sec: 1774705, tv_nsec: 484630341 }",-1.0890001
"Instant { tv_sec: 1774705, tv_nsec: 501254964 }",-0.9480001
"Instant { tv_sec: 1774705, tv_nsec: 516981537 }",-0.55600005
"Instant { tv_sec: 1774705, tv_nsec: 533211864 }",-0.514
"Instant { tv_sec: 1774705, tv_nsec: 549209363 }",-0.633
"Instant { tv_sec: 1774705, tv_nsec: 645062456 }",-0.998
"Instant { tv_sec: 1774705, tv_nsec: 660687224 }",1.3740001
"Instant { tv_sec: 1774705, tv_nsec: 724569750 }",-1.046
"Instant { tv_sec: 1774705, tv_nsec: 740505337 }",-1.177
"Instant { tv_sec: 1774705, tv_nsec: 740620057 }",-1.1800001
"Instant { tv_sec: 1774705, tv_nsec: 740658785 }",-1.498
"Instant { tv_sec: 1774705, tv_nsec: 756552418 }",-1.24
"Instant { tv_sec: 1774705, tv_nsec: 756656050 }",-1.4310001
"Instant { tv_sec: 1774705, tv_nsec: 756740431 }",-1.3840001
"Instant { tv_sec: 1774705, tv_nsec: 772656124 }",-1.4950001
"Instant { tv_sec: 1774705, tv_nsec: 772788673 }",-1.2490001
"Instant { tv_sec: 1774705, tv_nsec: 788595780 }",-1.3520001
"Instant { tv_sec: 1774705, tv_nsec: 788779567 }",-1.378
"Instant { tv_sec: 1774705, tv_nsec: 804868886 }",-1.3690001
"Instant { tv_sec: 1774705, tv_nsec: 805019698 }",-1.222
"Instant { tv_sec: 1774705, tv_nsec: 805094536 }",-1.3360001
"Instant { tv_sec: 1774705, tv_nsec: 821205866 }",-1.3900001
"Instant { tv_sec: 1774705, tv_nsec: 836638496 }",1.2570001
"Instant { tv_sec: 1774705, tv_nsec: 853101531 }",-1.3920001
"Instant { tv_sec: 1774705, tv_nsec: 868551155 }",-1.414
"Instant { tv_sec: 1774705, tv_nsec: 868698673 }",-1.519
"Instant { tv_sec: 1774705, tv_nsec: 868772344 }",-1.4230001
"Instant { tv_sec: 1774705, tv_nsec: 900387410 }",-1.4260001
"Instant { tv_sec: 1774705, tv_nsec: 900425028 }",-1.312
"Instant { tv_sec: 1774705, tv_nsec: 916397367 }",-1.514
"Instant { tv_sec: 1774705, tv_nsec: 932593279 }",-0.537
"Instant { tv_sec: 1774705, tv_nsec: 932719133 }",-1.5370001
"Instant { tv_sec: 1774705, tv_nsec: 948599261 }",-1.3260001
"Instant { tv_sec: 1774705, tv_nsec: 948732430 }",-1.519
"Instant { tv_sec: 1774705, tv_nsec: 964573171 }",-1.33
"Instant { tv_sec: 1774705, tv_nsec: 964719728 }",-1.414
"Instant { tv_sec: 1774705, tv_nsec: 980847849 }",-1.342
"Instant { tv_sec: 1774705, tv_nsec: 981085199 }",-1.4360001
"Instant { tv_sec: 1774706, tv_nsec: 12561045 }",-1.3260001
"Instant { tv_sec: 1774706, tv_nsec: 12708047 }",-1.343
"Instant { tv_sec: 1774706, tv_nsec: 12782638 }",-1.4100001
"Instant { tv_sec: 1774706, tv_nsec: 28667670 }",-0.79800004
"Instant { tv_sec: 1774706, tv_nsec: 44478191 }",-1.4480001
"Instant { tv_sec: 1774706, tv_nsec: 44625419 }",-1.445
"Instant { tv_sec: 1774706, tv_nsec: 44699339 }",-1.3670001
"Instant { tv_sec: 1774706, tv_nsec: 60489863 }",-1.4970001
"Instant { tv_sec: 1774706, tv_nsec: 60648523 }",-1.371
"Instant { tv_sec: 1774706, tv_nsec: 60720131 }",-1.3770001
"Instant { tv_sec: 1774706, tv_nsec: 60785182 }",-1.3210001
"Instant { tv_sec: 1774706, tv_nsec: 77034586 }",-1.2620001
"Instant { tv_sec: 1774706, tv_nsec: 77184470 }",-1.4020001
"Instant { tv_sec: 1774706, tv_nsec: 92541941 }",-1.496
"Instant { tv_sec: 1774706, tv_nsec: 92676221 }",-1.2780001
"Instant { tv_sec: 1774706, tv_nsec: 109020488 }",-1.4180001
"Instant { tv_sec: 1774706, tv_nsec: 125070058 }",-1.457
"Instant { tv_sec: 1774706, tv_nsec: 125254586 }",-1.2320001
"Instant { tv_sec: 1774706, tv_nsec: 157055124 }",-1.3610001
"Instant { tv_sec: 1774706, tv_nsec: 172943843 }",-1.3620001
"Instant { tv_sec: 1774706, tv_nsec: 173092768 }",-1.046
"Instant { tv_sec: 1774706, tv_nsec: 173168053 }",-1.4460001
"Instant { tv_sec: 1774706, tv_nsec: 188466681 }",-1.304
"Instant { tv_sec: 1774706, tv_nsec: 204541822 }",-1.366
"Instant { tv_sec: 1774706, tv_nsec: 204725161 }",-1.5350001
"Instant { tv_sec: 1774706, tv_nsec: 220484105 }",-1.5410001
"Instant { tv_sec: 1774706, tv_nsec: 236467767 }",-1.3280001
"Instant { tv_sec: 1774706, tv_nsec: 236614435 }",-0.86200005
"Instant { tv_sec: 1774706, tv_nsec: 236689355 }",-1.3970001
"Instant { tv_sec: 1774706, tv_nsec: 252664775 }",-1.4150001
"Instant { tv_sec: 1774706, tv_nsec: 269075436 }",-1.47
"Instant { tv_sec: 1774706, tv_nsec: 284823051 }",-1.141
"Instant { tv_sec: 1774706, tv_nsec: 284955766 }",-1.5370001
"Instant { tv_sec: 1774706, tv_nsec: 300541218 }",-1.536
"Instant { tv_sec: 1774706, tv_nsec: 300711028 }",-0.93600005
"Instant { tv_sec: 1774706, tv_nsec: 317080592 }",-1.5170001
"Instant { tv_sec: 1774706, tv_nsec: 333069762 }",-1.5120001
"Instant { tv_sec: 1774706, tv_nsec: 348805376 }",-1.4610001
"Instant { tv_sec: 1774706, tv_nsec: 348954166 }",-1.153
"Instant { tv_sec: 1774706, tv_nsec: 364613087 }",-1.3050001
"Instant { tv_sec: 1774706, tv_nsec: 380635751 }",-1.238
"Instant { tv_sec: 1774706, tv_nsec: 380770705 }",-1.5130001
"Instant { tv_sec: 1774706, tv_nsec: 380846088 }",-1.478
"Instant { tv_sec: 1774706, tv_nsec: 396867883 }",-1.457
"Instant { tv_sec: 1774706, tv_nsec: 397013430 }",-1.4030001
"Instant { tv_sec: 1774706, tv_nsec: 412813822 }",-1.1930001
"Instant { tv_sec: 1774706, tv_nsec: 412960394 }",-1.4560001
"Instant { tv_sec: 1774706, tv_nsec: 413033228 }",-1.503
"Instant { tv_sec: 1774706, tv_nsec: 428447309 }",-0.93600005
"Instant { tv_sec: 1774706, tv_nsec: 428593444 }",-1.302
"Instant { tv_sec: 1774706, tv_nsec: 444580737 }",-1.2620001
"Instant { tv_sec: 1774706, tv_nsec: 444712514 }",-1.391
"Instant { tv_sec: 1774706, tv_nsec: 460813780 }",-1.3340001
"Instant { tv_sec: 1774706, tv_nsec: 461008085 }",-1.4080001
"Instant { tv_sec: 1774706, tv_nsec: 477052127 }",-1.4640001
"Instant { tv_sec: 1774706, tv_nsec: 492971882 }",-1.5460001
"Instant { tv_sec: 1774706, tv_nsec: 493120858 }",-1.2440001
"Instant { tv_sec: 1774706, tv_nsec: 493193709 }",-1.3770001
"Instant { tv_sec: 1774706, tv_nsec: 508587776 }",-1.3180001
"Instant { tv_sec: 1774706, tv_nsec: 540935989 }",-1.3360001
"Instant { tv_sec: 1774706, tv_nsec: 541099159 }",-1.2040001
"Instant { tv_sec: 1774706, tv_nsec: 541173748 }",-1.5100001
"Instant { tv_sec: 1774706, tv_nsec: 541241958 }",-1.2700001
"Instant { tv_sec: 1774706, tv_nsec: 556522703 }",-1.1580001
"Instant { tv_sec: 1774706, tv_nsec: 572973567 }",-0.97400004
"Instant { tv_sec: 1774706, tv_nsec: 573122863 }",-1.3390001
"Instant { tv_sec: 1774706, tv_nsec: 588842160 }",-0.851
"Instant { tv_sec: 1774706, tv_nsec: 588990928 }",-1.4900001
"Instant { tv_sec: 1774706, tv_nsec: 589066229 }",-1.3610001
"Instant { tv_sec: 1774706, tv_nsec: 604583388 }",-1.463
"Instant { tv_sec: 1774706, tv_nsec: 604715950 }",-1.544
"Instant { tv_sec: 1774706, tv_nsec: 621032117 }",-1.4710001
"Instant { tv_sec: 1774706, tv_nsec: 636479026 }",-1.4640001
"Instant { tv_sec: 1774706, tv_nsec: 636615816 }",-1.478
"Instant { tv_sec: 1774706, tv_nsec: 652948660 }",-1.337
"Instant { tv_sec: 1774706, tv_nsec: 653099619 }",-1.2830001
"Instant { tv_sec: 1774706, tv_nsec: 668515351 }",-1.5400001
"Instant { tv_sec: 1774706, tv_nsec: 684471607 }",-1.4890001
"Instant { tv_sec: 1774706, tv_nsec: 700358997 }",-1.4480001
"Instant { tv_sec: 1774706, tv_nsec: 700515340 }",-1.164
"Instant { tv_sec: 1774706, tv_nsec: 700586719 }",-1.5020001
"Instant { tv_sec: 1774706, tv_nsec: 700652633 }",-1.3080001
"Instant { tv_sec: 1774706, tv_nsec: 716991974 }",-1.5400001
"Instant { tv_sec: 1774706, tv_nsec: 717141660 }",-1.3290001
"Instant { tv_sec: 1774706, tv_nsec: 732695257 }",-1.4660001
"Instant { tv_sec: 1774706, tv_nsec: 748972063 }",-1.4510001
"Instant { tv_sec: 1774706, tv_nsec: 749119567 }",-1.511
"Instant { tv_sec: 1774706, tv_nsec: 749191302 }",-1.2310001
"Instant { tv_sec: 1774706, tv_nsec: 764975106 }",-1.366
"Instant { tv_sec: 1774706, tv_nsec: 765109073 }",-1.465
"Instant { tv_sec: 1774706, tv_nsec: 780392148 }",-1.526
"Instant { tv_sec: 1774706, tv_nsec: 780553904 }",-1.302
"Instant { tv_sec: 1774706, tv_nsec: 780630559 }",-1.468
"Instant { tv_sec: 1774706, tv_nsec: 796849887 }",-1.01
"Instant { tv_sec: 1774706, tv_nsec: 812448422 }",-1.24
"Instant { tv_sec: 1774706, tv_nsec: 828366563 }",-1.279
"Instant { tv_sec: 1774706, tv_nsec: 828419418 }",-1.4250001
"Instant { tv_sec: 1774706, tv_nsec: 844475603 }",-1.4530001
"Instant { tv_sec: 1774706, tv_nsec: 844533579 }",-1.013
"Instant { tv_sec: 1774706, tv_nsec: 860487483 }",-1.241
"Instant { tv_sec: 1774706, tv_nsec: 860574558 }",-1.4810001
"Instant { tv_sec: 1774706, tv_nsec: 860609958 }",-1.151
"Instant { tv_sec: 1774706, tv_nsec: 860640538 }",-1.4920001
"Instant { tv_sec: 1774706, tv_nsec: 876483232 }",-1.0810001
"Instant { tv_sec: 1774706, tv_nsec: 892950012 }",-1.511
"Instant { tv_sec: 1774706, tv_nsec: 893135306 }",-1.4900001
"Instant { tv_sec: 1774706, tv_nsec: 908910169 }",-1.289
"Instant { tv_sec: 1774706, tv_nsec: 909057128 }",-1.052
"Instant { tv_sec: 1774706, tv_nsec: 909129837 }",-1.404
"Instant { tv_sec: 1774706, tv_nsec: 924553721 }",-1.3520001
"Instant { tv_sec: 1774706, tv_nsec: 924701918 }",-1.547
"Instant { tv_sec: 1774706, tv_nsec: 940945793 }",-1.082
"Instant { tv_sec: 1774706, tv_nsec: 941166828 }",-1.396
"Instant { tv_sec: 1774706, tv_nsec: 956569194 }",-1.5020001
"Instant { tv_sec: 1774706, tv_nsec: 972936993 }",-1.4070001
"Instant { tv_sec: 1774706, tv_nsec: 973122502 }",-1.271
"Instant { tv_sec: 1774706, tv_nsec: 988825045 }",1.2600001
"Instant { tv_sec: 1774706, tv_nsec: 989042926 }",-1.5230001
"Instant { tv_sec: 1774707, tv_nsec: 4868839 }",-1.3490001
"Instant { tv_sec: 1774707, tv_nsec: 5059477 }",-1.4430001
"Instant { tv_sec: 1774707, tv_nsec: 5138911 }",-1.4440001
"Instant { tv_sec: 1774707, tv_nsec: 20432658 }",-1.5410001
"Instant { tv_sec: 1774707, tv_nsec: 20592407 }",-1.5380001
"Instant { tv_sec: 1774707, tv_nsec: 20665744 }",-1.544
"Instant { tv_sec: 1774707, tv_nsec: 20732621 }",-0.887
"Instant { tv_sec: 1774707, tv_nsec: 36571663 }",-1.3720001
"Instant { tv_sec: 1774707, tv_nsec: 36717433 }",-1.5200001
"Instant { tv_sec: 1774707, tv_nsec: 36791513 }",-1.4350001
"Instant { tv_sec: 1774707, tv_nsec: 52471765 }",-1.332
"Instant { tv_sec: 1774707, tv_nsec: 52618768 }",-1.3540001
"Instant { tv_sec: 1774707, tv_nsec: 68984980 }",-1.2720001
"Instant { tv_sec: 1774707, tv_nsec: 69117488 }",-1.5400001
"Instant { tv_sec: 1774707, tv_nsec: 84942246 }",-1.4640001
"Instant { tv_sec: 1774707, tv_nsec: 100901603 }",-1.5200001
"Instant { tv_sec: 1774707, tv_nsec: 101056872 }",-1.501
"Instant { tv_sec: 1774707, tv_nsec: 101130936 }",-1.292
"Instant { tv_sec: 1774707, tv_nsec: 101197671 }",-1.0680001
"Instant { tv_sec: 1774707, tv_nsec: 116981834 }",-1.3510001
"Instant { tv_sec: 1774707, tv_nsec: 132516244 }",-1.46
"Instant { tv_sec: 1774707, tv_nsec: 132660745 }",-1.5480001
"Instant { tv_sec: 1774707, tv_nsec: 132735170 }",-1.434
"Instant { tv_sec: 1774707, tv_nsec: 148567296 }",-1.478
"Instant { tv_sec: 1774707, tv_nsec: 148714398 }",-1.3790001
"Instant { tv_sec: 1774707, tv_nsec: 148789768 }",-1.4840001
"Instant { tv_sec: 1774707, tv_nsec: 164561782 }",-1.1120001
"Instant { tv_sec: 1774707, tv_nsec: 164710626 }",-1.511
"Instant { tv_sec: 1774707, tv_nsec: 164782334 }",-1.5410001
"Instant { tv_sec: 1774707, tv_nsec: 180783550 }",-1.514
"Instant { tv_sec: 1774707, tv_nsec: 180917463 }",-1.4440001
"Instant { tv_sec: 1774707, tv_nsec: 196427881 }",-1.529
"Instant { tv_sec: 1774707, tv_nsec: 212358489 }",-1.5200001
"Instant { tv_sec: 1774707, tv_nsec: 228751882 }",-1.4100001
"Instant { tv_sec: 1774707, tv_nsec: 228900057 }",-1.3980001
"Instant { tv_sec: 1774707, tv_nsec: 244655345 }",-1.493
"Instant { tv_sec: 1774707, tv_nsec: 260732505 }",-1.271
"Instant { tv_sec: 1774707, tv_nsec: 260914960 }",-1.149
"Instant { tv_sec: 1774707, tv_nsec: 260987087 }",-1.542
"Instant { tv_sec: 1774707, tv_nsec: 276561774 }",-1.192
"Instant { tv_sec: 1774707, tv_nsec: 276694263 }",-1.2850001
"Instant { tv_sec: 1774707, tv_nsec: 308841522 }",-1.5380001
"Instant { tv_sec: 1774707, tv_nsec: 308989211 }",-1.164
"Instant { tv_sec: 1774707, tv_nsec: 309066570 }",-1.434
"Instant { tv_sec: 1774707, tv_nsec: 324820055 }",-1.437
"Instant { tv_sec: 1774707, tv_nsec: 340645421 }",-1.5100001
"Instant { tv_sec: 1774707, tv_nsec: 340792843 }",-1.3000001
"Instant { tv_sec: 1774707, tv_nsec: 356873537 }",-1.5330001
"Instant { tv_sec: 1774707, tv_nsec: 357022908 }",-1.317
"Instant { tv_sec: 1774707, tv_nsec: 357094339 }",-1.4020001
"Instant { tv_sec: 1774707, tv_nsec: 372724457 }",-1.4080001
"Instant { tv_sec: 1774707, tv_nsec: 388931170 }",-1.3230001
"Instant { tv_sec: 1774707, tv_nsec: 404369800 }",-1.115
"Instant { tv_sec: 1774707, tv_nsec: 404520921 }",-1.294
"Instant { tv_sec: 1774707, tv_nsec: 404598361 }",-1.4410001
"Instant { tv_sec: 1774707, tv_nsec: 420884300 }",-1.5100001
"Instant { tv_sec: 1774707, tv_nsec: 421109185 }",-1.5040001
"Instant { tv_sec: 1774707, tv_nsec: 436611178 }",-1.35
"Instant { tv_sec: 1774707, tv_nsec: 452560964 }",-1.4300001
"Instant { tv_sec: 1774707, tv_nsec: 452710690 }",-1.503
"Instant { tv_sec: 1774707, tv_nsec: 468880873 }",-1.4230001
"Instant { tv_sec: 1774707, tv_nsec: 484813922 }",-1.3770001
"Instant { tv_sec: 1774707, tv_nsec: 500878428 }",-1.4350001
"Instant { tv_sec: 1774707, tv_nsec: 501025911 }",-1.1350001
"Instant { tv_sec: 1774707, tv_nsec: 501134846 }",-1.1270001
"Instant { tv_sec: 1774707, tv_nsec: 516726495 }",-1.4150001
"Instant { tv_sec: 1774707, tv_nsec: 516910212 }",-0.70000005
"Instant { tv_sec: 1774707, tv_nsec: 532885204 }",-0.734
"Instant { tv_sec: 1774707, tv_nsec: 533044742 }",-1.5090001
"Instant { tv_sec: 1774707, tv_nsec: 548791802 }",-1.524
"Instant { tv_sec: 1774707, tv_nsec: 564283751 }",-1.3410001
"Instant { tv_sec: 1774707, tv_nsec: 564430964 }",-1.4940001
"Instant { tv_sec: 1774707, tv_nsec: 580560661 }",-0.79
"Instant { tv_sec: 1774707, tv_nsec: 580707199 }",-1.319
"Instant { tv_sec: 1774707, tv_nsec: 580780231 }",-1.1570001
"Instant { tv_sec: 1774707, tv_nsec: 580848797 }",-1.452
"Instant { tv_sec: 1774707, tv_nsec: 596703080 }",-1.485
"Instant { tv_sec: 1774707, tv_nsec: 596761919 }",-1.3330001
"Instant { tv_sec: 1774707, tv_nsec: 612196369 }",-1.429
"Instant { tv_sec: 1774707, tv_nsec: 612250882 }",-1.363
"Instant { tv_sec: 1774707, tv_nsec: 644545309 }",-0.96700007
"Instant { tv_sec: 1774707, tv_nsec: 644656151 }",-1.47
"Instant { tv_sec: 1774707, tv_nsec: 644706355 }",-1.5090001
"Instant { tv_sec: 1774707, tv_nsec: 660556258 }",-1.531
"Instant { tv_sec: 1774707, tv_nsec: 660704029 }",-1.539
"Instant { tv_sec: 1774707, tv_nsec: 660814054 }",-1.4360001
"Instant { tv_sec: 1774707, tv_nsec: 676384658 }",-1.365
"Instant { tv_sec: 1774707, tv_nsec: 692776610 }",-1.1650001
"Instant { tv_sec: 1774707, tv_nsec: 708908389 }",-1.478
"Instant { tv_sec: 1774707, tv_nsec: 709041664 }",-1.475
"Instant { tv_sec: 1774707, tv_nsec: 724256364 }",-1.429
"Instant { tv_sec: 1774707, tv_nsec: 724436502 }",-1.5020001
"Instant { tv_sec: 1774707, tv_nsec: 740617308 }",-1.5450001
"Instant { tv_sec: 1774707, tv_nsec: 740749611 }",-1.179
"Instant { tv_sec: 1774707, tv_nsec: 756340906 }",-1.4020001
"Instant { tv_sec: 1774707, tv_nsec: 772479914 }",-1.406
"Instant { tv_sec: 1774707, tv_nsec: 772623919 }",-1.429
"Instant { tv_sec: 1774707, tv_nsec: 788895202 }",-1.1960001
"Instant { tv_sec: 1774707, tv_nsec: 804336781 }",-1.3850001
"Instant { tv_sec: 1774707, tv_nsec: 820519508 }",-1.483
"Instant { tv_sec: 1774707, tv_nsec: 836443665 }",-1.302
"Instant { tv_sec: 1774707, tv_nsec: 836588558 }",-1.4130001
"Instant { tv_sec: 1774707, tv_nsec: 836662879 }",-1.3950001
"Instant { tv_sec: 1774707, tv_nsec: 852661349 }",-1.3030001
"Instant { tv_sec: 1774707, tv_nsec: 868139371 }",-1.4560001
"Instant { tv_sec: 1774707, tv_nsec: 868201456 }",-1.299
"Instant { tv_sec: 1774707, tv_nsec: 884888219 }",-1.452
"Instant { tv_sec: 1774707, tv_nsec: 900840526 }",-1.1520001
"Instant { tv_sec: 1774707, tv_nsec: 900990252 }",-1.314
"Instant { tv_sec: 1774707, tv_nsec: 901099628 }",-0.74500006
"Instant { tv_sec: 1774707, tv_nsec: 932808636 }",-1.4590001
"Instant { tv_sec: 1774707, tv_nsec: 932997080 }",-1.4280001
"Instant { tv_sec: 1774707, tv_nsec: 948434927 }",-1.544
"Instant { tv_sec: 1774707, tv_nsec: 948567337 }",-1.279
"Instant { tv_sec: 1774707, tv_nsec: 964746948 }",-1.0890001
"Instant { tv_sec: 1774707, tv_nsec: 964880381 }",-1.291
"Instant { tv_sec: 1774707, tv_nsec: 980554833 }",-1.3700001
"Instant { tv_sec: 1774707, tv_nsec: 980703412 }",-1.4950001
"Instant { tv_sec: 1774707, tv_nsec: 996701545 }",-1.3750001
"Instant { tv_sec: 1774708, tv_nsec: 12510862 }",-1.5200001
"Instant { tv_sec: 1774708, tv_nsec: 12762078 }",-1.3570001
"Instant { tv_sec: 1774708, tv_nsec: 28639272 }",-1.5150001
"Instant { tv_sec: 1774708, tv_nsec: 28785965 }",-1.0630001
"Instant { tv_sec: 1774708, tv_nsec: 28860743 }",-1.514
"Instant { tv_sec: 1774708, tv_nsec: 44399714 }",-1.355
"Instant { tv_sec: 1774708, tv_nsec: 60553868 }",-1.4250001
"Instant { tv_sec: 1774708, tv_nsec: 60700575 }",-1.3560001
"Instant { tv_sec: 1774708, tv_nsec: 60775188 }",-1.1680001
"Instant { tv_sec: 1774708, tv_nsec: 60843379 }",-1.4480001
"Instant { tv_sec: 1774708, tv_nsec: 76646603 }",-1.445
"Instant { tv_sec: 1774708, tv_nsec: 76780840 }",-1.4950001
"Instant { tv_sec: 1774708, tv_nsec: 92257669 }",-0.896
"Instant { tv_sec: 1774708, tv_nsec: 92403802 }",-1.4640001
"Instant { tv_sec: 1774708, tv_nsec: 124733884 }",-1.406
"Instant { tv_sec: 1774708, tv_nsec: 140635746 }",-1.5380001
"Instant { tv_sec: 1774708, tv_nsec: 140768471 }",-1.4940001
"Instant { tv_sec: 1774708, tv_nsec: 140842112 }",-0.75500005
"Instant { tv_sec: 1774708, tv_nsec: 156751396 }",-1.529
"Instant { tv_sec: 1774708, tv_nsec: 156896148 }",-0.99200004
"Instant { tv_sec: 1774708, tv_nsec: 156971150 }",-1.2900001
"Instant { tv_sec: 1774708, tv_nsec: 172675013 }",-1.292
"Instant { tv_sec: 1774708, tv_nsec: 172821831 }",-1.4950001
"Instant { tv_sec: 1774708, tv_nsec: 172897599 }",-1.4790001
